68,Setubal,Partido F,114
68,Setubal,Partido G,15
69,Setubal,Partido A,76
69,Setubal,Partido E,38
69,Setubal,Partido C,205
69,Setubal,Partido F,70
69,Setubal,Partido G,18
70,Setubal,Partido A,61
70,Setubal,Partido E,21
70,Setubal,Partido C,332
70,Setubal,Partido F,232
70,Setubal,Partido G,13
71,Setubal,Partido A,63
71,Setubal,Partido E,28
71,Setubal,Partido C,287
71,Setubal,Partido F,138
71,Setubal,Partido G,9
72,Setubal,Partido A,40
72,Setubal,Partido E,25
72,Setubal,Partido C,179
72,Setubal,Partido F,69
72,Setubal,Partido G,13
73,Setubal,Partido A,103
73,Setubal,Partido E,36
73,Setubal,Partido C,342
73,Setubal,Partido F,166
73,Setubal,Partido G,26
74,Setubal,Partido A,126
74,Setubal,Partido G,11
74,Setubal,Partido F,165
74,Setubal,Partido C,172
74,Setubal,Partido E,39
75,Setubal,Partido A,159
75,Setubal,Partido G,13
75,Setubal,Partido F,133
75,Setubal,Partido C,171
75,Setubal,Partido E,34
76,Setubal,Partido A,27
76,Setubal,Partido G,5
76,Setubal,Partido F,27
76,Setubal,Partido C,57
76,Setubal,Partido E,5
77,Setubal,Partido A,205
77,Setubal,Partido G,14
77,Setubal,Partido F,139
77,Setubal,Partido C,204
77,Setubal,Partido E,56
78,Setubal,Partido A,99
78,Setubal,Partido G,28
78,Setubal,Partido F,103
78,Setubal,Partido C,203
78,Setubal,Partido E,41
79,Setubal,Partido A,217
79,Setubal,Partido G,15
79,Setubal,Partido F,158
79,Setubal,Partido C,221
79,Setubal,Partido E,34
80,Setubal,Partido A,140
80,Setubal,Partido G,16
80,Setubal,Partido F,152
80,Setubal,Partido C,227
80,Setubal,Partido E,37
81,Setubal,Partido A,167
81,Setubal,Partido G,23
81,Setubal,Partido F,120
81,Setubal,Partido C,195
81,Setubal,Partido E,28
82,Setubal,Partido A,156
82,Setubal,Partido G,13
82,Setubal,Partido F,99
82,Setubal,Partido C,175
82,Setubal,Partido E,37
83,Setubal,Partido A,146
83,Setubal,Partido G,24
83,Setubal,Partido F,111
83,Setubal,Partido C,220
83,Setubal,Partido E,34
84,Setubal,Partido A,151
84,Setubal,Partido G,24
84,Setubal,Partido F,108
84,Setubal,Partido C,233
84,Setubal,Partido E,47
85,Setubal,Partido A,141
85,Setubal,Partido G,42
85,Setubal,Partido F,119
85,Setubal,Partido C,247
85,Setubal,Partido E,56
86,Setubal,Partido A,115
86,Setubal,Partido G,29
86,Setubal,Partido F,90
86,Setubal,Partido C,278
86,Setubal,Partido E,43
87,Setubal,Partido A,84
87,Setubal,Partido G,9
87,Setubal,Partido F,53
87,Setubal,Partido C,135
87,Setubal,Partido E,24
88,Azeitao,Partido G,2
88,Azeitao,Partido C,88
88,Azeitao,Partido A,47
88,Azeitao,Partido F,77
88,Azeitao,Partido E,6
89,Setubal,Partido A,187
89,Setubal,Partido E,37
89,Setubal,Partido C,238
89,Setubal,Partido G,25
89,Setubal,Partido F,139
90,Setubal,Partido A,151
90,Setubal,Partido E,45
90,Setubal,Partido C,301
90,Setubal,Partido G,12
90,Setubal,Partido F,152
91,Setubal,Partido A,120
91,Setubal,Partido E,52
91,Setubal,Partido C,255
91,Setubal,Partido G,31
91,Setubal,Partido F,151
92,Sado,Partido A,44
92,Sado,Partido F,140
92,Sado,Partido G,6
92,Sado,Partido E,8
92,Sado,Partido C,499
93,Sado,Partido A,44
93,Sado,Partido F,127
93,Sado,Partido G,6
93,Sado,Partido E,9
93,Sado,Partido C,297
94,Sado,Partido A,28
94,Sado,Partido F,80
94,Sado,Partido G,6
94,Sado,Partido E,14
94,Sado,Partido C,369
95,Sado,Partido A,17
95,Sado,Partido F,46
95,Sado,Partido G,8
95,Sado,Partido E,9
95,Sado,Partido C,180
96,Gambia,Partido F,69
96,Gambia,Partido G,5
96,Gambia,Partido A,43
96,Gambia,Partido E,12
96,Gambia,Partido C,233
97,Gambia,Partido F,92
97,Gambia,Partido G,6
97,Gambia,Partido A,47
97,Gambia,Partido E,14
97,Gambia,Partido C,318
98,Azeitao,Partido C,109
98,Azeitao,Partido G,15
98,Azeitao,Partido E,49
98,Azeitao,Partido A,102
98,Azeitao,Partido F,43
99,Azeitao,Partido C,77
99,Azeitao,Partido G,6
99,Azeitao,Partido E,22
99,Azeitao,Partido A,46
99,Azeitao,Partido F,68
100,Azeitao,Partido C,59
100,Azeitao,Partido G,1
100,Azeitao,Partido E,6
