49,SaoSebastiao,Partido D,0
50,SaoSebastiao,Partido A,46
50,SaoSebastiao,Partido G,4
50,SaoSebastiao,Partido C,319
50,SaoSebastiao,Partido E,19
50,SaoSebastiao,Partido F,122
50,SaoSebastiao,Partido B,9
50,SaoSebastiao,Partido D,1
51,SaoSebastiao,Partido A,44
51,SaoSebastiao,Partido G,4
51,SaoSebastiao,Partido C,299
51,SaoSebastiao,Partido E,18
51,SaoSebastiao,Partido F,93
51,SaoSebastiao,Partido B,5
51,SaoSebastiao,Partido D,1
52,SaoSebastiao,Partido A,48
52,SaoSebastiao,Partido G,5
52,SaoSebastiao,Partido C,267
52,SaoSebastiao,Partido E,17
52,SaoSebastiao,Partido F,81
52,SaoSebastiao,Partido B,8
52,SaoSebastiao,Partido D,2
53,SaoSebastiao,Partido A,41
53,SaoSebastiao,Partido G,6
53,SaoSebastiao,Partido C,294
53,SaoSebastiao,Partido E,8
53,SaoSebastiao,Partido F,96
53,SaoSebastiao,Partido B,3
53,SaoSebastiao,Partido D,0
54,SaoSebastiao,Partido A,38
54,SaoSebastiao,Partido G,4
54,SaoSebastiao,Partido C,241
54,SaoSebastiao,Partido E,12
54,SaoSebastiao,Partido F,67
54,SaoSebastiao,Partido B,4
54,SaoSebastiao,Partido D,0
55,SaoSebastiao,Partido A,7
55,SaoSebastiao,Partido G,0
55,SaoSebastiao,Partido C,80
55,SaoSebastiao,Partido E,5
55,SaoSebastiao,Partido F,20
55,SaoSebastiao,Partido B,1
55,SaoSebastiao,Partido D,0
56,SaoSebastiao,Partido A,10
56,SaoSebastiao,Partido G,2
56,SaoSebastiao,Partido C,119
56,SaoSebastiao,Partido E,5
56,SaoSebastiao,Partido F,42
56,SaoSebastiao,Partido B,3
56,SaoSebastiao,Partido D,0
57,SaoSebastiao,Partido A,40
57,SaoSebastiao,Partido G,7
57,SaoSebastiao,Partido C,357
57,SaoSebastiao,Partido E,15
57,SaoSebastiao,Partido F,113
57,SaoSebastiao,Partido B,10
57,SaoSebastiao,Partido D,1
58,SaoSebastiao,Partido A,68
58,SaoSebastiao,Partido G,2
58,SaoSebastiao,Partido C,172
58,SaoSebastiao,Partido E,12
58,SaoSebastiao,Partido F,98
58,SaoSebastiao,Partido B,9
58,SaoSebastiao,Partido D,2
59,SaoSebastiao,Partido A,42
59,SaoSebastiao,Partido G,3
59,SaoSebastiao,Partido C,218
59,SaoSebastiao,Partido E,12
59,SaoSebastiao,Partido F,98
59,SaoSebastiao,Partido B,6
59,SaoSebastiao,Partido D,0
60,Setubal,Partido A,77
60,Setubal,Partido E,15
60,Setubal,Partido C,227
60,Setubal,Partido F,91
60,Setubal,Partido G,9
60,Setubal,Partido B,7
60,Setubal,Partido D,2
61,Setubal,Partido A,13
61,Setubal,Partido E,4
61,Setubal,Partido C,90
61,Setubal,Partido F,48
61,Setubal,Partido G,0
61,Setubal,Partido B,8
61,Setubal,Partido D,0
62,Setubal,Partido A,5
62,Setubal,Partido E,4
62,Setubal,Partido C,108
62,Setubal,Partido F,46
62,Setubal,Partido G,0
62,Setubal,Partido B,4
62,Setubal,Partido D,0
63,Setubal,Partido A,21
63,Setubal,Partido E,1
63,Setubal,Partido C,65
63,Setubal,Partido F,41
63,Setubal,Partido G,3
